time,GFA.24-FI___329C.PV,GFA.24-TIC__312_.PV,GFA.24-PIT__323A.PV,GFA.24-AT___327_.PV,GFA.24-FIT__385_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__388C.PV,GFA.24-PIC__402_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__411_.PV,GFA.24-TIC__388C.PV,GFA.24-TIT__384_.PV,GFA.24-TIT__396_.PV,GFA.24-PIT__013_.PV,GFA.24-PDIT_367_.PV,,,,,,,,,,,,,,,,,,,,hydT,dewT,releff1,releff2,Cv
2020-03-13 13:00:00+01:00,8.654254913,28.07460785,50.8125,-19.7024498,6.140625,0.249218762,206.972641,3.887812138,0.249218762,49.09375,206.972641,48.8125,185.25,4.327593803,0.429374993,79.57453902,165.3756531,185.25,89.80218302,36.64386358,79.57453902,89.80218302,45.09939921,1.68E+01,6.72E+02,3.44E+02,-2.80E+01,5.67E+01,1.19E+02,1.07E+00,1.14E+01,9.98E+01,4.29E-01,1.45E+01,-2.34E+01,-2.92E+01,9.64E-01,1.00E+00,9.30E-05
2020-03-13 19:00:00+01:00,8.66617012,28.9921875,50.76220703,-18.60452461,6.140625,0.359680146,206.0933075,3.910409212,0.359680146,49.09375,206.0933075,49.0625,185.25,4.23056221,0.429374993,79.34384618,165.1663813,185.25,89.4920044,37.01614388,79.34384618,89.4920044,45.33444243,1.68E+01,7.08E+02,3.43E+02,-2.56E+01,5.59E+01,1.18E+02,1.02E+00,1.15E+01,9.98E+01,4.29E-01,1.80E+01,-2.12E+01,-2.62E+01,9.64E-01,1.00E+00,9.29E-05
2020-03-14 01:00:00+01:00,8.644282341,28.97812653,50.46875,-18.82004356,6.140625,0.427856743,206.7337494,3.883749962,0.427856743,49.59375,206.7337494,49.07228851,185.25,4.437561989,0.43359375,79.20591594,165.12846,185.25,89.37118907,36.85196918,79.20591594,89.37118907,45.1791635,1.67E+01,7.10E+02,3.45E+02,-2.49E+01,5.57E+01,1.18E+02,1.06E+00,1.13E+01,9.98E+01,4.34E-01,1.88E+01,-2.07E+01,-2.56E+01,9.64E-01,1.00E+00,9.33E-05
2020-03-14 07:00:00+01:00,8.494404793,28.9605484,50.1875,-18.78232956,6.140625,0.392000765,207.0445251,3.879687309,0.392000765,49.09375,207.0445251,48.59375,185.25,4.437561989,0.43359375,79.3841993,165.1595237,185.25,89.5596487,37.0030626,79.3841993,89.5596487,45.34211121,1.67E+01,7.13E+02,3.46E+02,-2.57E+01,5.56E+01,1.18E+02,1.06E+00,1.13E+01,9.98E+01,4.34E-01,1.80E+01,-2.12E+01,-2.62E+01,9.63E-01,1.00E+00,9.34E-05
2020-03-14 13:00:00+01:00,7.892744064,28.05351257,50.03125,-19.00225258,6.140625,0.3984375,207.7147217,3.879687309,0.3984375,48.59375,207.7147217,48.21481323,185.25,4.327593803,0.433124959,80.16275287,165.6757357,185.25,90.64128977,35.3991523,80.16275287,90.64128977,44.32666406,1.67E+01,6.79E+02,3.31E+02,-2.21E+01,5.62E+01,1.19E+02,1.03E+00,1.13E+01,9.98E+01,4.33E-01,1.51E+01,-2.31E+01,-2.86E+01,9.63E-01,1.00E+00,9.37E-05
2020-03-14 19:00:00+01:00,8.61789608,28.078125,50.375,-19.205616,6.140625,0.391406298,207.8979034,3.912187099,0.391406298,48.59375,207.8979034,48.375,185.25,4.327593803,0.447656214,79.64001708,165.2564537,185.25,89.89446122,36.09189336,79.64001708,89.89446122,44.6899718,1.67E+01,6.77E+02,3.45E+02,-2.55E+01,5.62E+01,1.19E+02,1.04E+00,1.13E+01,9.98E+01,4.48E-01,1.61E+01,-2.24E+01,-2.78E+01,9.63E-01,9.99E-01,9.50E-05
2020-03-15 01:00:00+01:00,8.656329155,28.94297028,50.60137939,-19.00852394,6.140625,0.381631464,207.0944977,3.912187099,0.381631464,49.09375,207.0944977,48.71112061,185.25,4.255010128,0.447187483,79.38333363,165.0130002,185.25,89.51576085,37.15205253,79.38333363,89.51576085,45.44915259,1.68E+01,7.07E+02,3.48E+02,-2.65E+01,5.58E+01,1.18E+02,1.02E+00,1.14E+01,9.98E+01,4.47E-01,1.79E+01,-2.13E+01,-2.63E+01,9.63E-01,1.00E+00,9.48E-05
2020-03-15 07:00:00+01:00,8.690621376,28.88671875,50.5,-18.23206902,6.140625,0.400781274,207.0713959,3.912187099,0.400781274,49.59375,207.0713959,49.15625,185.25,4.23056221,0.432187498,79.24398127,164.9636956,185.25,89.39197869,37.00875005,79.24398127,89.39197869,45.30640939,1.67E+01,7.06E+02,3.48E+02,-2.60E+01,5.57E+01,1.18E+02,1.01E+00,1.14E+01,9.98E+01,4.32E-01,1.82E+01,-2.11E+01,-2.61E+01,9.63E-01,1.00E+00,9.32E-05
2020-03-15 13:00:00+01:00,8.616909981,28.77773285,50.3148613,-17.62240791,6.140625,0.374218762,206.0232086,3.903755188,0.374218762,49.59375,206.0232086,49.53125,185.25,4.23056221,0.447656214,79.209838,164.986018,185.25,89.40635209,36.62122975,79.209838,89.40635209,45.00590754,1.67E+01,7.04E+02,3.40E+02,-2.47E+01,5.56E+01,1.18E+02,1.02E+00,1.14E+01,9.98E+01,4.48E-01,1.80E+01,-2.13E+01,-2.63E+01,9.63E-01,1.00E+00,9.49E-05
2020-03-15 19:00:00+01:00,8.584197998,29.56523132,50.59840012,-18.48020172,6.140625,0.382509112,206.8731689,3.916249752,0.382509112,49.59375,206.8731689,49.375,185.25,4.327593803,0.43359375,79.38947523,171.4252457,185.25,89.4437001,37.92833126,79.38947523,89.4437001,46.05136893,1.68E+01,7.32E+02,3.51E+02,-2.71E+01,5.54E+01,1.17E+02,1.04E+00,1.14E+01,9.98E+01,4.34E-01,1.92E+01,-2.05E+01,-2.53E+01,9.99E-01,1.00E+00,9.32E-05
2020-03-16 01:00:00+01:00,8.72003746,28.61952972,50.46875,-18.60299683,6.140625,0.243476585,206.9110107,3.887812138,0.243476585,49.59375,206.9110107,49.40625,185.25,4.327593803,0.448125005,79.39397044,171.4728181,185.25,89.48561287,37.60883347,79.39397044,89.48561287,45.79545887,1.67E+01,6.96E+02,3.50E+02,-3.00E+01,5.60E+01,1.18E+02,1.07E+00,1.13E+01,9.98E+01,4.48E-01,1.57E+01,-2.26E+01,-2.81E+01,9.99E-01,1.00E+00,9.49E-05
2020-03-16 07:00:00+01:00,8.646737099,28.6019516,50.49303818,-18.72282028,6.140625,0.238888502,206.6380157,3.887812138,0.238888502,49.59375,206.6380157,49.28821182,185.25,4.23056221,0.432656229,79.60698033,171.4335836,185.25,89.81656458,37.42832113,79.60698033,89.81656458,45.70799813,1.67E+01,6.95E+02,3.47E+02,-2.92E+01,5.61E+01,1.18E+02,1.05E+00,1.14E+01,9.98E+01,4.33E-01,1.55E+01,-2.27E+01,-2.82E+01,9.99E-01,1.00E+00,9.33E-05
2020-03-16 13:00:00+01:00,8.73294735,28.5386734,50.53815079,-19.57884979,6.140625,0.247656286,206.7987976,3.887812138,0.247656286,49.59375,206.7987976,48.9375,185.25,4.327593803,0.446249962,79.46362748,171.4432577,185.25,89.56858504,37.40342024,79.46362748,89.56858504,45.65143203,1.67E+01,6.92E+02,3.49E+02,-2.94E+01,5.62E+01,1.18E+02,1.07E+00,1.14E+01,9.98E+01,4.46E-01,1.56E+01,-2.27E+01,-2.81E+01,9.99E-01,1.00E+00,9.47E-05
2020-03-16 19:00:00+01:00,8.519248009,29.33683395,50.3010025,-19.881464,6.140625,0.290789634,207.966217,3.887812138,0.290789634,49.09375,207.966217,48.24341583,185.25,4.23056221,0.446718752,79.74231139,171.344019,185.25,89.73792534,38.55282824,79.74231139,89.73792534,46.61119277,1.67E+01,7.26E+02,3.59E+02,-3.11E+01,5.55E+01,1.17E+02,1.04E+00,1.13E+01,9.98E+01,4.47E-01,1.71E+01,-2.18E+01,-2.70E+01,9.99E-01,1.00E+00,9.47E-05
2020-03-17 01:00:00+01:00,7.840353489,29.42812347,49.84460068,-18.44815826,6.140625,0.440350413,206.9004517,3.920312405,0.440350413,49.09375,206.9004517,48.625,185.25,4.327593803,0.461718738,80.28365731,171.7492147,185.25,90.5602469,36.86011046,80.28365731,90.5602469,45.47497472,1.66E+01,7.35E+02,3.35E+02,-2.26E+01,5.50E+01,1.18E+02,1.02E+00,1.12E+01,9.98E+01,4.62E-01,1.86E+01,-2.10E+01,-2.58E+01,9.99E-01,1.00E+00,9.65E-05
2020-03-17 07:00:00+01:00,8.673481941,29.46327972,50.23035431,-17.93545532,6.140625,0.444040149,206.2853699,3.920312405,0.444040149,49.59375,206.2853699,49.25,185.25,4.437561989,0.418124974,79.21239958,171.212322,185.25,89.28394785,37.38458388,79.21239958,89.28394785,45.58470411,1.67E+01,7.32E+02,3.47E+02,-2.52E+01,5.50E+01,1.17E+02,1.05E+00,1.13E+01,9.98E+01,4.18E-01,2.06E+01,-1.99E+01,-2.44E+01,9.98E-01,9.99E-01,9.15E-05
2020-03-17 13:00:00+01:00,8.584054947,29.44921875,50.59375,-19.63586998,6.140625,0.234022722,206.5593109,3.887812138,0.234022722,49.09375,206.5593109,48.8125,185.25,4.23056221,0.434531212,79.58502468,171.2036547,185.25,89.57161974,38.63553366,79.58502468,89.57161974,46.63661355,1.67E+01,7.28E+02,3.53E+02,-3.10E+01,5.57E+01,1.17E+02,1.05E+00,1.14E+01,9.98E+01,4.35E-01,1.70E+01,-2.18E+01,-2.70E+01,9.98E-01,1.00E+00,9.34E-05
2020-03-17 19:00:00+01:00,8.272863388,29.4527359,49.56843567,-19.61321831,6.140625,0.262314051,207.1107941,3.887812138,0.262314051,49.09375,207.1107941,48.78125,185.25,4.23056221,0.435000002,79.89301159,171.2982879,185.25,89.92374965,38.44725033,79.89301159,89.92374965,46.57277178,1.66E+01,7.40E+02,3.52E+02,-3.00E+01,5.49E+01,1.17E+02,1.04E+00,1.11E+01,9.98E+01,4.35E-01,1.71E+01,-2.18E+01,-2.69E+01,9.98E-01,1.00E+00,9.35E-05
2020-03-18 01:00:00+01:00,8.81716156,29.44678688,49.74524689,-17.63751221,6.140625,0.484083503,206.6697693,3.912824154,0.484083503,49.59375,206.6697693,49.46875,185.25,4.327593803,0.450643629,78.87229589,170.9787395,185.25,88.88829288,37.46648132,78.87229589,88.88829288,45.56138489,1.66E+01,7.37E+02,3.52E+02,-2.57E+01,5.46E+01,1.17E+02,1.01E+00,1.12E+01,9.98E+01,4.51E-01,2.16E+01,-1.94E+01,-2.37E+01,9.98E-01,9.99E-01,9.50E-05
2020-03-18 07:00:00+01:00,8.842761993,29.42460632,49.8119278,-17.63027573,6.140625,0.456250072,206.5745392,3.887812138,0.456250072,49.59375,206.5745392,49.3122139,185.25,4.437561989,0.460781217,78.68367285,170.9165397,185.25,88.69966158,37.55456567,78.68367285,88.69966158,45.58776132,1.66E+01,7.36E+02,3.53E+02,-2.63E+01,5.47E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,4.61E-01,2.12E+01,-1.96E+01,-2.40E+01,9.98E-01,1.00E+00,9.60E-05
2020-03-18 13:00:00+01:00,8.750760078,29.4386673,49.79846573,-17.84210777,6.140625,0.4774234,206.8700256,3.887812138,0.4774234,49.0625,206.8700256,49.0625,181.25,4.327593803,0.235312462,78.12024116,167.4181621,181.25,87.90852701,37.48027886,78.12024116,87.90852701,45.42138818,1.66E+01,7.36E+02,3.72E+02,-2.58E+01,5.45E+01,1.17E+02,1.01E+00,1.12E+01,9.98E+01,2.35E-01,2.12E+01,-1.96E+01,-2.40E+01,9.98E-01,9.99E-01,6.86E-05
2020-03-18 19:00:00+01:00,8.802021027,29.45976257,49.9375,-17.35255814,6.140625,0.459375024,206.6070557,3.887812138,0.459375024,49.5625,206.6070557,49.375,185.125,4.437561989,0.481406212,78.48831088,170.7448986,185.125,88.5247545,37.55140681,78.48831088,88.5247545,45.54863286,1.67E+01,7.36E+02,3.53E+02,-2.60E+01,5.47E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,4.81E-01,2.12E+01,-1.96E+01,-2.40E+01,9.97E-01,1.00E+00,9.82E-05
2020-03-19 01:00:00+01:00,8.817511559,29.43515778,49.66893387,-17.15103912,6.140625,0.510156274,206.8540802,3.887812138,0.510156274,49.5625,206.8540802,49.4375,185.125,4.327593803,0.497343719,78.5672137,170.7108252,185.125,88.58741393,37.3906194,78.5672137,88.58741393,45.43863771,1.66E+01,7.38E+02,3.54E+02,-2.54E+01,5.45E+01,1.17E+02,1.01E+00,1.12E+01,9.98E+01,4.97E-01,2.20E+01,-1.92E+01,-2.35E+01,9.97E-01,1.00E+00,9.98E-05
2020-03-19 07:00:00+01:00,8.82007885,29.45624542,49.625,-17.5005722,6.140625,0.446874976,206.7746124,3.887812138,0.446874976,49.5625,206.7746124,49.34375,185.125,4.327593803,0.511874974,78.60879507,170.6548245,185.125,88.59118136,37.71861961,78.60879507,88.59118136,45.6989136,1.66E+01,7.39E+02,3.55E+02,-2.69E+01,5.45E+01,1.17E+02,1.02E+00,1.12E+01,9.98E+01,5.12E-01,2.12E+01,-1.96E+01,-2.40E+01,9.97E-01,1.00E+00,1.01E-04
2020-03-19 13:00:00+01:00,8.639774323,29.43164063,49.24084854,-17.68745232,6.140625,0.461718798,207.1476593,3.887812138,0.461718798,49.5625,207.1476593,49.45401764,185.125,4.534593582,0.513281226,78.73148001,170.7107439,185.125,88.75800976,37.61114966,78.73148001,88.75800976,45.65240075,1.66E+01,7.43E+02,3.55E+02,-2.64E+01,5.42E+01,1.17E+02,1.07E+00,1.10E+01,9.98E+01,5.13E-01,2.10E+01,-1.98E+01,-2.41E+01,9.97E-01,1.00E+00,1.01E-04
2020-03-19 19:00:00+01:00,8.732424736,28.52109528,49.21875,-17.32204056,6.140625,0.468232453,206.8300476,3.887812138,0.468232453,49.5625,206.8300476,49.40625,185.125,4.437561989,0.52734375,78.6352931,170.8347898,185.125,88.80829437,36.26148652,78.6352931,88.80829437,44.58755403,1.66E+01,7.07E+02,3.46E+02,-2.44E+01,5.47E+01,1.18E+02,1.05E+00,1.10E+01,9.98E+01,5.27E-01,1.93E+01,-2.06E+01,-2.53E+01,9.97E-01,1.00E+00,1.03E-04
2020-03-20 01:00:00+01:00,8.536317825,28.55273438,48.68685532,-17.19844437,6.140625,0.524999976,206.5192719,3.887812138,0.524999976,49.5625,206.5192719,49.34375,185.125,4.437561989,0.525937498,78.7124675,170.8849817,185.125,88.94404746,35.87991701,78.7124675,88.94404746,44.32057486,1.65E+01,7.14E+02,3.40E+02,-2.24E+01,5.42E+01,1.18E+02,1.03E+00,1.09E+01,9.97E+01,5.26E-01,2.03E+01,-2.02E+01,-2.46E+01,9.97E-01,1.00E+00,1.03E-04
2020-03-20 07:00:00+01:00,8.593101501,28.54218292,49.25983047,-17.29396629,6.140625,0.486986518,206.4134674,3.916249752,0.486986518,49.5625,206.4134674,49.35445786,185.125,4.437561989,0.541875005,78.75771166,170.8652521,185.125,88.98793362,35.97836147,78.75771166,88.98793362,44.40654824,1.66E+01,7.07E+02,3.40E+02,-2.29E+01,5.46E+01,1.18E+02,1.04E+00,1.10E+01,9.98E+01,5.42E-01,1.95E+01,-2.05E+01,-2.51E+01,9.96E-01,1.00E+00,1.04E-04
2020-03-20 13:00:00+01:00,8.807393074,28.54570007,49.32884216,-17.73906136,6.017499924,0.454314828,206.9268799,3.916249752,0.454314828,48.9375,206.9268799,48.59375,185.125,4.456968307,0.561093748,78.5402423,170.8364861,185.125,88.42314476,36.501539,78.5402423,88.42314476,44.55851335,1.66E+01,7.06E+02,3.44E+02,-2.50E+01,5.35E+01,1.17E+02,1.03E+00,1.08E+01,9.98E+01,5.61E-01,1.95E+01,-2.06E+01,-2.52E+01,9.96E-01,9.99E-01,1.08E-04
2020-03-20 19:00:00+01:00,8.812295914,29.44218445,49.65625,-17.41970062,6.004374504,0.455468774,206.6362915,3.883749962,0.455468774,48.9375,206.6362915,48.6875,185.125,4.456968307,0.577031255,78.33593304,170.6105304,185.125,88.04737071,37.67091468,78.33593304,88.04737071,45.4041761,1.66E+01,7.38E+02,3.50E+02,-2.63E+01,5.33E+01,1.16E+02,1.03E+00,1.09E+01,9.98E+01,5.77E-01,2.16E+01,-1.94E+01,-2.38E+01,9.96E-01,1.00E+00,1.10E-04
2020-03-21 01:00:00+01:00,8.503261566,28.5316391,48.875,-16.79865646,6.0390625,0.486718774,206.4607086,3.907478094,0.486718774,48.9375,206.4607086,48.71875,185.125,4.456968307,0.577968717,78.43943179,170.8758954,185.125,88.49219015,35.99123909,78.43943179,88.49219015,44.1963742,1.65E+01,7.11E+02,3.36E+02,-2.27E+01,5.33E+01,1.18E+02,1.03E+00,1.08E+01,9.98E+01,5.78E-01,1.97E+01,-2.05E+01,-2.50E+01,9.96E-01,1.00E+00,1.10E-04
2020-03-21 07:00:00+01:00,8.577960014,28.5246048,49.21766663,-17.22901535,6.037187576,0.506802082,206.5141754,3.920312405,0.506802082,48.9375,206.5141754,48.82866669,185.125,4.469905853,0.563437462,78.52631836,170.8541059,185.125,88.56928841,35.93671717,78.52631836,88.56928841,44.16814342,1.66E+01,7.07E+02,3.36E+02,-2.25E+01,5.36E+01,1.17E+02,1.03E+00,1.08E+01,9.98E+01,5.63E-01,1.99E+01,-2.04E+01,-2.49E+01,9.96E-01,1.00E+00,1.08E-04
2020-03-21 13:00:00+01:00,8.686132431,28.53515625,49.65625,-19.30571365,6.111249924,0.254687488,206.8775635,3.887812138,0.254687488,48.9375,206.8775635,48.625,185.125,4.262906075,0.562031209,78.84389323,170.6444811,185.125,88.87528107,37.4734085,78.84389323,88.87528107,45.52647629,1.66E+01,7.02E+02,3.51E+02,-2.98E+01,5.49E+01,1.18E+02,1.05E+00,1.11E+01,9.98E+01,5.62E-01,1.61E+01,-2.25E+01,-2.77E+01,9.96E-01,1.00E+00,1.07E-04
2020-03-21 19:00:00+01:00,8.56194973,29.4070282,49.62804413,-19.64087486,6.12437439,0.240272447,206.7745056,3.887812138,0.240272447,48.9375,206.7745056,48.15625,185.125,4.249968529,0.575156212,79.22666606,170.4943712,185.125,89.12240474,38.73273353,79.22666606,89.12240474,46.60534914,1.66E+01,7.37E+02,3.56E+02,-3.17E+01,5.46E+01,1.17E+02,1.05E+00,1.11E+01,9.98E+01,5.75E-01,1.75E+01,-2.16E+01,-2.66E+01,9.95E-01,1.00E+00,1.08E-04
2020-03-22 01:00:00+01:00,8.655891418,29.42108917,49.80188751,-19.705616,6.12437439,0.240625024,207.2697601,3.887812138,0.240625024,48.4375,207.2697601,48.125,185.125,4.262906075,0.576562464,79.33424724,170.4242679,185.125,89.17257824,39.04584759,79.33424724,89.17257824,46.86448615,1.66E+01,7.36E+02,3.61E+02,-3.31E+01,5.48E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,5.77E-01,1.74E+01,-2.16E+01,-2.67E+01,9.95E-01,1.00E+00,1.08E-04
2020-03-22 07:00:00+01:00,8.728853226,29.45624542,50.3125,-19.67040634,6.12437439,0.243908077,206.9042358,3.920312405,0.243908077,48.4375,206.9042358,48.03125,185.125,4.262906075,0.591093719,79.3112416,170.3935623,185.125,89.15894187,38.91871929,79.3112416,89.15894187,46.7614898,1.67E+01,7.31E+02,3.59E+02,-3.24E+01,5.51E+01,1.17E+02,1.05E+00,1.13E+01,9.98E+01,5.91E-01,1.75E+01,-2.15E+01,-2.66E+01,9.95E-01,1.00E+00,1.09E-04
2020-03-22 13:00:00+01:00,8.742031097,28.54570007,50.09375,-19.55138397,6.12437439,0.2421875,207.0545654,3.890961409,0.2421875,48.4375,207.0545654,48.28125,185.125,4.262906075,0.577031255,79.19398,170.5399368,185.125,89.20686581,37.6327306,79.19398,89.20686581,45.74132543,1.67E+01,6.98E+02,3.52E+02,-3.05E+01,5.55E+01,1.18E+02,1.05E+00,1.12E+01,9.98E+01,5.77E-01,1.57E+01,-2.27E+01,-2.80E+01,9.95E-01,1.00E+00,1.08E-04
2020-03-22 19:00:00+01:00,8.674998283,28.58789063,49.46972275,-19.56790352,6.12437439,0.242993042,207.6932068,3.887812138,0.242993042,48.4375,207.6932068,48.12402725,185.125,4.249968529,0.592499971,79.24538577,170.4759785,185.125,89.2132715,37.97569466,79.24538577,89.2132715,46.01655825,1.66E+01,7.06E+02,3.57E+02,-3.19E+01,5.50E+01,1.18E+02,1.05E+00,1.11E+01,9.98E+01,5.92E-01,1.58E+01,-2.27E+01,-2.80E+01,9.95E-01,1.00E+00,1.09E-04
2020-03-23 01:00:00+01:00,8.417612076,29.42812347,49.81502151,-19.77921486,6.12437439,0.240640774,207.1274719,3.887812138,0.240640774,48.4375,207.1274719,47.84375,185.125,4.262906075,0.590624988,79.61119318,170.4655635,185.125,89.5295801,38.70666982,79.61119318,89.5295801,46.67984749,1.66E+01,7.36E+02,3.55E+02,-3.14E+01,5.49E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,5.91E-01,1.70E+01,-2.19E+01,-2.71E+01,9.95E-01,1.00E+00,1.09E-04
2020-03-23 07:00:00+01:00,8.893359184,29.4140625,50.02823639,-19.8854847,6.12437439,0.245312512,207.5450287,3.920312405,0.245312512,48.4375,207.5450287,47.81350327,185.125,4.262906075,0.6032812,79.288454,170.1535579,185.125,89.03459735,39.36347132,79.288454,89.03459735,47.08579167,1.67E+01,7.33E+02,3.67E+02,-3.47E+01,5.48E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,6.03E-01,1.78E+01,-2.14E+01,-2.64E+01,9.94E-01,9.99E-01,1.10E-04
2020-03-23 13:00:00+01:00,8.556902885,29.44921875,49.6180191,-19.91598701,6.12437439,0.231075525,207.3505249,3.907691717,0.231075525,48.4375,207.3505249,47.59375,185.125,4.249968529,0.60374999,79.44720764,170.2784162,185.125,89.28906336,39.11199025,79.44720764,89.28906336,46.9448561,1.66E+01,7.39E+02,3.61E+02,-3.33E+01,5.46E+01,1.17E+02,1.05E+00,1.11E+01,9.98E+01,6.04E-01,1.72E+01,-2.18E+01,-2.69E+01,9.94E-01,1.00E+00,1.10E-04
2020-03-23 19:00:00+01:00,8.582812309,29.4140625,49.78125,-19.79400253,6.12437439,0.235937536,207.5976257,3.912187099,0.235937536,48.4375,207.5976257,47.84375,185.125,4.249968529,0.601406217,79.48462766,170.2559866,185.125,89.32585604,39.12893393,79.48462766,89.32585604,46.9653826,1.66E+01,7.36E+02,3.62E+02,-3.35E+01,5.47E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,6.01E-01,1.71E+01,-2.19E+01,-2.69E+01,9.94E-01,1.00E+00,1.10E-04
2020-03-24 01:00:00+01:00,8.577017784,28.54218292,49.96942139,-19.69010162,6.12437439,0.246089205,207.2047729,3.912187099,0.246089205,48.4375,207.2047729,48.125,185.125,4.262906075,0.601406217,79.40214551,170.4548776,185.125,89.45335635,37.49671571,79.40214551,89.45335635,45.69345207,1.67E+01,6.99E+02,3.50E+02,-2.98E+01,5.54E+01,1.18E+02,1.05E+00,1.12E+01,9.98E+01,6.01E-01,1.55E+01,-2.28E+01,-2.83E+01,9.94E-01,1.00E+00,1.10E-04
2020-03-24 07:00:00+01:00,8.532846451,28.55273438,49.75825882,-19.48119354,6.12437439,0.235937536,206.9934998,3.912187099,0.235937536,48.4375,206.9934998,48.3125,185.125,4.249968529,0.600937486,79.42207862,170.4316618,185.125,89.47512548,37.49432285,79.42207862,89.47512548,45.69597754,1.66E+01,7.02E+02,3.49E+02,-2.98E+01,5.52E+01,1.18E+02,1.05E+00,1.12E+01,9.98E+01,6.01E-01,1.55E+01,-2.29E+01,-2.83E+01,9.94E-01,1.00E+00,1.10E-04
2020-03-24 13:00:00+01:00,8.617970467,28.54570007,49.84910583,-19.62388611,6.12437439,0.236004472,206.9954376,3.912187099,0.236004472,48.4375,206.9954376,48.0625,185.125,4.249968529,0.601875007,79.37305798,170.3613018,185.125,89.40161214,37.5608823,79.37305798,89.40161214,45.73150569,1.66E+01,7.00E+02,3.50E+02,-3.01E+01,5.53E+01,1.18E+02,1.05E+00,1.12E+01,9.98E+01,6.02E-01,1.56E+01,-2.28E+01,-2.82E+01,9.94E-01,1.00E+00,1.10E-04
2020-03-24 19:00:00+01:00,8.557514191,29.4773407,49.75,-19.70143509,6.12437439,0.238072708,207.5334167,3.912187099,0.238072708,48.4375,207.5334167,47.96875,185.125,4.249968529,0.616406202,79.51890181,170.1378164,185.125,89.35337234,39.16286368,79.51890181,89.35337234,47.00121781,1.66E+01,7.39E+02,3.62E+02,-3.34E+01,5.47E+01,1.17E+02,1.05E+00,1.11E+01,9.98E+01,6.16E-01,1.72E+01,-2.18E+01,-2.68E+01,9.93E-01,1.00E+00,1.11E-04
2020-03-25 01:00:00+01:00,8.59373188,29.51953125,49.8125,-19.58722687,6.12437439,0.237668693,207.2440186,3.879687309,0.237668693,48.4375,207.2440186,48.15625,185.125,4.249968529,0.607941151,79.45378586,170.0841192,185.125,89.27897604,39.13826912,79.45378586,89.27897604,46.96643468,1.66E+01,7.40E+02,3.61E+02,-3.30E+01,5.48E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,6.08E-01,1.75E+01,-2.16E+01,-2.67E+01,9.93E-01,1.00E+00,1.11E-04
2020-03-25 07:00:00+01:00,8.49275589,29.48789215,49.6875,-19.08750916,6.069999695,0.243750036,206.8296051,3.879687309,0.243750036,48.9375,206.8296051,48.96875,185.125,4.262906075,0.616406202,79.62849765,170.2039685,185.125,89.38040044,38.81842325,79.62849765,89.38040044,46.68178218,1.66E+01,7.40E+02,3.54E+02,-3.14E+01,5.43E+01,1.17E+02,1.04E+00,1.10E+01,9.98E+01,6.16E-01,1.76E+01,-2.15E+01,-2.65E+01,9.93E-01,9.99E-01,1.12E-04
2020-03-25 13:00:00+01:00,7.766166687,28.58789063,48.62519073,-16.80628586,6.047186852,0.400144696,205.8100739,3.900350809,0.400144696,49.4375,205.8100739,49.0625,185.125,4.469905853,0.601406217,79.84684331,170.808798,185.125,90.04389238,35.71696128,79.84684331,90.04389238,44.35068532,1.65E+01,7.16E+02,3.21E+02,-2.09E+01,5.36E+01,1.18E+02,1.06E+00,1.07E+01,9.98E+01,6.01E-01,1.75E+01,-2.18E+01,-2.66E+01,9.93E-01,1.00E+00,1.12E-04
2020-03-25 19:00:00+01:00,8.49772644,28.57382965,49.59375,-18.17549706,6.029062271,0.245069191,206.7373047,3.884748459,0.245069191,49.4375,206.7373047,49.13473129,185.125,4.262906075,0.6032812,79.22284208,170.3539064,185.125,89.10463258,37.4259301,79.22284208,89.10463258,45.45890358,1.66E+01,7.04E+02,3.44E+02,-2.89E+01,5.42E+01,1.17E+02,1.04E+00,1.10E+01,9.98E+01,6.03E-01,1.60E+01,-2.26E+01,-2.79E+01,9.93E-01,1.00E+00,1.12E-04
2020-03-26 01:00:00+01:00,8.70000267,29.45624542,50.16287994,-19.21170998,6.12437439,0.248437524,207.319519,3.912187099,0.248437524,49.4375,207.319519,48.98768997,185.125,4.262906075,0.605156243,78.74185486,169.8688808,185.125,88.63119126,39.07469435,78.74185486,88.63119126,46.76607909,1.67E+01,7.33E+02,3.62E+02,-3.30E+01,5.48E+01,1.17E+02,1.05E+00,1.12E+01,9.98E+01,6.05E-01,1.75E+01,-2.16E+01,-2.66E+01,9.93E-01,1.00E+00,1.10E-04
2020-03-26 07:00:00+01:00,8.494681358,28.58437347,49.75212479,-18.72540474,6.068437576,0.254687488,206.8610229,3.912187099,0.254687488,49.4375,206.8610229,49.0625,185.125,4.262906075,0.588750005,79.40991162,170.2830567,185.125,89.37510842,37.36473578,79.40991162,89.37510842,45.51255432,1.66E+01,7.03E+02,3.45E+02,-2.87E+01,5.47E+01,1.18E+02,1.04E+00,1.11E+01,9.98E+01,5.89E-01,1.59E+01,-2.26E+01,-2.79E+01,9.92E-01,1.00E+00,1.10E-04
